adref,description,redirect_url,salary_is_predicted,created,latitude,title,id,longitude,__CLASS__,company.__CLASS__,company.display_name,location.display_name,location.area,location.__CLASS__,category.label,category.tag,category.__CLASS__,salary_min,contract_time,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3ZaUURINVU4Ukc5STRsYnlTam8wQSIsImkiOiI1NzMyNjA0Mjg5In0.w4FiAxojLzcz_vd0zanmumvHVoY12RbdSC6fYRyMbbU,"Au sein de l'équipe de développement, tu prends part chaque jour à la création de produits numériques innovants qui ont pour ambition de changer le monde, quels que soient leur envergure ou leur domaine. Tu te passionnes pour le développement cross-platform et tu crois que la meilleure expérience mobile ne devrait pas avoir à choisir entre iOS et Android. Ton enthousiasme pour le développement te pousse naturellement à relever des défis stimulants et à rester à l'avant-garde des technologies. C…",https://www.adzuna.ca/details/5732604289?utm_medium=api&utm_source=e90db681,0,2026-05-17T16:47:38Z,45.544959,Développeur(euse) Mobile,5732604289,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Mirego,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3ZaUURINVU4Ukc5STRsYnlTam8wQSIsImkiOiI1NzMyNjAzNjgwIn0.8SaqZkGngSMXsy37OeY1wUSKyTLK1mPx7Cc5A7M8MyY,"En tant que designer de produit (UI/UX), tu es profondément motivé·e par l’impact réel que tu peux avoir sur la vie des utilisateurs. Tu refuses l’ordinaire et comprends la différence parfois subtile entre un bon produit et un produit exceptionnel. Authentique et passionné·e, tu restes à jour dans ta discipline. Ta passion pour le design et l’interactivité n’a d’égal que ta capacité à comprendre les besoins du client et de ses utilisateurs. TON QUOTIDIEN Tu rencontres les clients tout au long d…",https://www.adzuna.ca/details/5732603680?utm_medium=api&utm_source=e90db681,0,2026-05-17T16:47:09Z,45.544959,Designer de produit (UI/UX),5732603680,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Mirego,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3ZaUURINVU4Ukc5STRsYnlTam8wQSIsImkiOiI1NzMyNjAzMjMxIn0.8HtiUscbt5xQnPYPvSRVfc7TaMO3d7YjfZkWW9yEyOo,"Automotive glass technology is helping transform how we experience the road. At Belron Canada , the home office of Speedy Glass, Lebeau vitres d’auto and Vanfax we take this seriously, which is why we invest tirelessly on developing our people can realize their full potential. We welcome applications from everyone, and are firmly committed to diversity, equity and inclusion in the workplace, and take pride in ensuring every member of our team feels empowered. Under the supervision of the Manage…",https://www.adzuna.ca/details/5732603231?utm_medium=api&utm_source=e90db681,0,2026-05-17T16:46:47Z,45.544959,Data & Insights Analyst – Supply Chain (18 months contract),5732603231,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Belron,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjYwMTU4MSIsInMiOiJXdlpRREg1VThSRzlJNGxieVNqbzBBIn0.DqOs5uC_r-JTud0KXSvSKN7u7iy4HvVNMWlCpHYUQts,"Ingénieur en IA Ingénierie Montréal, Canada L'entreprise Everflow est une plateforme de marketing de partenariat SaaS conçue pour gérer et accroître les revenus provenant des affiliés, des partenariats et des canaux marketing. Fondée en 2016 par des vétérans de l’industrie, notre équipe est répartie à travers les régions NAM (Amérique du Nord) et EMEA (Europe, Moyen-Orient et Afrique). Nous sommes une entreprise autofinancée et rentable (plus de 30 M$ de revenus annuels récurrents) qui a connu …",https://www.adzuna.ca/details/5732601581?utm_medium=api&utm_source=e90db681,0,2026-05-17T16:45:11Z,45.544959,Ingénieur en IA / AI Engineer,5732601581,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Everflow Technologies,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,100000.0,full_time,110000.0,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3ZaUURINVU4Ukc5STRsYnlTam8wQSIsImkiOiI1NzMyNTk4NjI2In0.4-HCqqqNgJx1iEnCPi3t5dw0jnsiYIUNYs3zgop-tP8,"Nous recherchons des stagiaires en apprentissage automatique appliqué pour rejoindre notre équipe travaillant sur l'utilisation de l'IA scientifique dans des applications concrètes. Dans ce rôle, vous travaillerez en étroite collaboration avec les chercheur.se.s en apprentissage automatique, les parties prenantes côté produit et les experts du domaine pour commencer à appliquer le « Scientist AI » à des problèmes spécifiques au domaine. Responsabilités principales Accélérer la recherche appliqu…",https://www.adzuna.ca/details/5732598626?utm_medium=api&utm_source=e90db681,0,2026-05-17T16:42:43Z,45.544959,Stagiaire développeur(se) en apprentissage automatique (recherche appliquée),5732598626,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,chez LoiZéro,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3ZaUURINVU4Ukc5STRsYnlTam8wQSIsImkiOiI1NzMyNTk3ODA5In0.jCga4s8a2x0IGeze1ASJCYpFTXgyjSXQR85TBr4RuVs,"Job Description Summary Job Description Ici, vous aurez l’opportunité de travailler sur le futur de l'aviation avec les meilleurs dans le domaine. Un travail dont vous serez fier, et où les possibilités sont infinies. Chez GE Aérospatial, vous pouvez donner vie à vos idées dans un environnement collaboratif et innovant. Si vous avez la passion de transformer vos rêves en réalité, nous avons une place pour vous! Faire un stage en programmation et vision industrielle chez GE Aérospatial c’est : D…",https://www.adzuna.ca/details/5732597809?utm_medium=api&utm_source=e90db681,0,2026-05-17T16:41:58Z,45.300151,Stagiaire robotique - Vision artificielle,5732597809,-72.6747,Adzuna::API::Response::Job,Adzuna::API::Response::Company,GE Aerospace,"Bromont, La Haute-Yamaska","['Canada', 'Québec', 'Montérégie', 'La Haute-Yamaska', 'Bromont']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjU5NzQ0MyIsInMiOiJXdlpRREg1VThSRzlJNGxieVNqbzBBIn0.fjGOlJJ1cXyYKdUf6tBoDSyXGwNihYlo0mb-hppu2cU,"We are seeking interns in applied machine learning (ML) to join our team working on using the Scientist AI in real-world applications. In this role, you will work closely with ML research scientists, product stakeholders and domain experts to start applying the Scientist AI to domain-specific problems. Key responsibilities Accelerate applied research, model training and inference, and iterate on implementing models for real-world applications (that will form the basis of LawZero’s future soluti…",https://www.adzuna.ca/details/5732597443?utm_medium=api&utm_source=e90db681,0,2026-05-17T16:41:40Z,45.544959,ML Developer Intern (Applied Research),5732597443,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,LawZero,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjU5NjgwOCIsInMiOiJXdlpRREg1VThSRzlJNGxieVNqbzBBIn0.OUWWJGIbelFuzp5sEClxYinBf15CU4vS_I00ou0OdzI,"DevOps Specialist - Ville St. Laurent (Office-first) Ready to hop into something extraordinary? We're Psycho Bunny - the rebelliously refined clothing brand turning heads with our premium quality, vibrant style, and that unmistakable logo. With over 200 points of sales worldwide (and counting!), we're on a mission to redefine bold standards in retail. The Opportunity Ready to set the new benchmark for cloud scale? We’re hunting for a talented DevOps Specialist to design, scale, and automate our…",https://www.adzuna.ca/details/5732596808?utm_medium=api&utm_source=e90db681,0,2026-05-17T16:41:03Z,45.49456,DevOps Specialist,5732596808,-73.73783,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Psycho Bunny,"Saint-Laurent, Montréal","['Canada', 'Québec', 'Montréal', 'Saint-Laurent']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjU5NjI1NCIsInMiOiJXdlpRREg1VThSRzlJNGxieVNqbzBBIn0.dgc9huG2u-g04qEtwQYCA7cle4BwxgAfEfIHAbtv88Q,"Novisto Carbon is looking for a Carbon Accounting Manager to join our Customer Operations team. This role sits right at the heart of the business - delivering value to our clients in the form of expert guidance and analysis while leveraging our carbon data platform. We are on a mission to define what best practice carbon accounting looks like. Your experience with client engagement, combined with sustainability and analytical capabilities, will play a critical role in delivering accurate carbon…",https://www.adzuna.ca/details/5732596254?utm_medium=api&utm_source=e90db681,0,2026-05-17T16:40:34Z,45.544959,Carbon Accounting Manager,5732596254,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Novisto,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjU5NTM4NyIsInMiOiJXdlpRREg1VThSRzlJNGxieVNqbzBBIn0.Fzg6pM0U345c6n9uhFzXbB44_Uvttfd_TuQsGNqoh8c,"Company Name: PBS Systems Job Location: Remote - Montreal area Job Type: Full-time, Permanent No. of Openings: 1 Job Requirement(s): Bilingual (FR-EN); Travel within North America approx. 1 week per month Internal Job Title: STT Bilingual Trainer – Fixed Ops Reports To: Team Lead, Software Training & Transitions PBS is the fastest growing “All Inclusive Business Platform” vendor in North America and we’ve only just begun! PBS has been transforming how people buy and service cars for almost 40 y…",https://www.adzuna.ca/details/5732595387?utm_medium=api&utm_source=e90db681,0,2026-05-17T16:40:10Z,45.544959,(Montreal Remote) Bilingual Fixed Ops Automotive Software Trainer,5732595387,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,PBS Systems,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjU5NDEyMiIsInMiOiJXdlpRREg1VThSRzlJNGxieVNqbzBBIn0.AADH21N0jldbnyYiX8GhTYenddWBcxRCKKyuZbzG7iA,"Vous avez le don de mettre de l’ordre dans les données. Nous recherchons un·e spécialiste – opérations et système de gestion des revenus rigoureux·se et structuré·e, qui aime garder les données et les systèmes en ordre, avec l’œil pour repérer les anomalies. Cette personne veillera au bon fonctionnement du RMS, à la qualité des données et aux mises à jour liées aux tarifs, aux restrictions et aux promotions. Elle soutiendra les gestionnaires régionaux des revenus et contribuera à la formation p…",https://www.adzuna.ca/details/5732594122?utm_medium=api&utm_source=e90db681,0,2026-05-17T16:39:59Z,45.544959,Spécialiste – Opérations et système de gestion des revenus (RMS),5732594122,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Germain Hôtels,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjU2OTI5NSIsInMiOiJXdlpRREg1VThSRzlJNGxieVNqbzBBIn0.8hq4blKvIPeuOpDmpQfo33GZKW_hcoXO8W_9nel6vc4,"Au sein de l'équipe de développement, tu prends part chaque jour à la création de produits numériques innovants qui ont pour ambition de changer le monde, quels que soient leur envergure ou leur domaine. À l’aise autant côté front-end que back-end, et c'est cette polyvalence qui te permet de naviguer avec fluidité entre les différentes couches d'un produit et d’en saisir l’ensemble de la complexité. Ton enthousiasme pour le développement te pousse naturellement à relever des défis stimulants et…",https://www.adzuna.ca/details/5732569295?utm_medium=api&utm_source=e90db681,0,2026-05-17T16:36:30Z,45.544959,Développeur(euse) Web Fullstack,5732569295,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Mirego,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjU2NTAzNiIsInMiOiJXdlpRREg1VThSRzlJNGxieVNqbzBBIn0.ISXinvmjuqcOJQYVzdITBis3WgnT6E_DFv02Pi6_IzM,"À propos de TandemLaunch TandemLaunch est un studio de capital-risque canadien unique en son genre. Nous créons des entreprises technologiques de pointe à partir de travaux de recherche issus directement de grands laboratoires universitaires. Nous nous concentrons sur la commercialisation d'innovations dans les domaines de l'électronique grand public, des technologies matérielles, de l'apprentissage automatique et des systèmes embarqués. À propos du poste Nous recherchons une personne motivée e…",https://www.adzuna.ca/details/5732565036?utm_medium=api&utm_source=e90db681,0,2026-05-17T16:35:53Z,45.544959,Spécialiste produit – Nouvelles Entreprises / Venture Product Specialist,5732565036,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,TandemLaunch,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjU1OTAxNiIsInMiOiJXdlpRREg1VThSRzlJNGxieVNqbzBBIn0.WRwi9UZfK-xhGowOmEzi-RXSCdvfjyOlGiffUeAZUV0,Carbon Accounting Manager The Role Novisto is looking for a Sustainability Expert to join our Customer Operations team. This role sits right at the heart of the business - delivering value to our clients in the form of expert guidance and analysis while leveraging our carbon data platform. We are on a mission to define what best practice carbon accounting looks like. Your experience with client engagement combined with sustainability and analytical capabilities will play a critical role in deli…,https://www.adzuna.ca/details/5732559016?utm_medium=api&utm_source=e90db681,0,2026-05-17T16:35:05Z,45.544959,Carbon Accounting Manager,5732559016,-73.588138,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Novisto,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3ZaUURINVU4Ukc5STRsYnlTam8wQSIsImkiOiI1NzMyNTU4NTIzIn0.VvuzqVZ6jFcABp0sX7uvomnTDavKd7XEnmTldLfpi2Y,"Chez Mirego, nous croyons profondément en une approche itérative souple et collaborative de la création de produits numériques. Faire évoluer nos produits par petits pas, avec une rétroaction constante de l'équipe et de nos clients, c'est pour nous la façon la plus efficace de créer de la vraie valeur. En tant que chargé·e de projet Agile, tu es au cœur de cette dynamique. Tu accompagnes l’équipe tout au long de la réalisation des projets, identifies les obstacles en cours de route et veilles à…",https://www.adzuna.ca/details/5732558523?utm_medium=api&utm_source=e90db681,0,2026-05-17T16:35:01Z,,Chargé(e) de projets agiles,5732558523,,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Mirego,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3ZaUURINVU4Ukc5STRsYnlTam8wQSIsImkiOiI1NzMyNTU1OTk5In0.BBeW2hcY_WAT7_JooWD0rhKnY4fyNQ5QQLgVGI1rsXs,"Version française à suivre Taiga is a rapidly scaling off-road electric vehicle technology and manufacturing company seeking an experienced Financial Controller to join our team on a full time basis in Montreal. Reporting to the Director of Finance, the successful candidate will be responsible for all areas of controllership including accounting, tax and financial reporting, bookkeeping as well as internal control policies and procedures. Job responsibilities include but are not limited to: Sim…",https://www.adzuna.ca/details/5732555999?utm_medium=api&utm_source=e90db681,0,2026-05-17T16:34:41Z,45.43587,Financial Controller / Contrôleur financier,5732555999,-73.64503,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Taiga Motors,"Montréal West, Montréal","['Canada', 'Québec', 'Montréal', 'Montréal West']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,,full_time,,
